CATEGORY,WORD1,WORD2,WORD3,TARGET
semantic-currency,وون,کره‌شمالی,یورو,ایتالیا
semantic-currency,وون,کره‌شمالی,دینار,بحرین
semantic-currency,وون,کره‌شمالی,رئال,برزیل
semantic-currency,وون,کره‌شمالی,پوند,بریتانیا
semantic-currency,وون,کره‌شمالی,پوند,انگلستان
semantic-currency,وون,کره‌شمالی,روبل,بلاروس
semantic-currency,وون,کره‌شمالی,یورو,بلژیک
semantic-currency,وون,کره‌شمالی,روپیه,پاکستان
semantic-currency,وون,کره‌شمالی,یورو,پرتغال
semantic-currency,وون,کره‌شمالی,سامانی,تاجیکستان
semantic-currency,وون,کره‌شمالی,بات,تایلند
semantic-currency,وون,کره‌شمالی,منات,ترکمنستان
semantic-currency,وون,کره‌شمالی,لیره,ترکیه
semantic-currency,وون,کره‌شمالی,دینار,تونس
semantic-currency,وون,کره‌شمالی,منات,آذربایجان
semantic-currency,وون,کره‌شمالی,یورو,ایرلند
semantic-currency,وون,کره‌شمالی,یوان,چین
semantic-currency,وون,کره‌شمالی,روبل,روسیه
semantic-currency,وون,کره‌شمالی,کرون,دانمارک
semantic-currency,وون,کره‌شمالی,لئو,رومانی
semantic-currency,وون,کره‌شمالی,ین,ژاپن
semantic-currency,وون,کره‌شمالی,دلار,سنگاپور
semantic-currency,وون,کره‌شمالی,فرانک,سوئیس
semantic-currency,وون,کره‌شمالی,کرون,سوئد
semantic-currency,وون,کره‌شمالی,فرانک,سنگال
semantic-currency,وون,کره‌شمالی,لیره,سوریه
semantic-currency,وون,کره‌شمالی,شیلینگ,سومالی
semantic-currency,وون,کره‌شمالی,پزو,شیلی
semantic-currency,وون,کره‌شمالی,دینار,صربستان
semantic-currency,وون,کره‌شمالی,دینار,عراق
semantic-currency,وون,کره‌شمالی,ریال,عربستان
semantic-currency,وون,کره‌شمالی,ریال,عمان
semantic-currency,وون,کره‌شمالی,سدی,غنا
semantic-currency,وون,کره‌شمالی,یورو,فرانسه
semantic-currency,وون,کره‌شمالی,یورو,فنلاند
semantic-currency,وون,کره‌شمالی,پزو,فیلیپین
semantic-currency,وون,کره‌شمالی,یورو,قبرس
semantic-currency,وون,کره‌شمالی,سوم,قرقیزستان
semantic-currency,وون,کره‌شمالی,تنگه,قزاقستان
semantic-currency,وون,کره‌شمالی,ریال,قطر
semantic-currency,وون,کره‌شمالی,دلار,کانادا
semantic-currency,وون,کره‌شمالی,وون,کره‌جنوبی
semantic-currency,وون,کره‌شمالی,کونا,کرواسی
semantic-currency,وون,کره‌شمالی,پزو,کلمبیا
semantic-currency,وون,کره‌شمالی,شیلینگ,کنیا
semantic-currency,وون,کره‌شمالی,پزو,کوبا
semantic-currency,وون,کره‌شمالی,دینار,کویت
semantic-currency,وون,کره‌شمالی,لاری,گرجستان
semantic-currency,وون,کره‌شمالی,لیره,لبنان
semantic-currency,وون,کره‌شمالی,زلوتی,لهستان
semantic-currency,وون,کره‌شمالی,دینار,لیبی
semantic-currency,وون,کره‌شمالی,رینگیت,مالزی
semantic-currency,وون,کره‌شمالی,درهم,مراکش
semantic-currency,وون,کره‌شمالی,پوند,مصر
semantic-currency,وون,کره‌شمالی,پزو,مکزیک
semantic-currency,وون,کره‌شمالی,روپیه,هند
semantic-currency,وون,کره‌شمالی,دونگ,ویتنام
semantic-currency,وون,کره‌شمالی,یورو,هلند
semantic-currency,وون,کره‌شمالی,ریال,یمن
semantic-currency,وون,کره‌شمالی,یورو,یونان
semantic-currency,کونا,کرواسی,ریال,ایران
semantic-currency,کونا,کرواسی,دلار,آمریکا
semantic-currency,کونا,کرواسی,پزو,آرژانتین
semantic-currency,کونا,کرواسی,یورو,آلمان
semantic-currency,کونا,کرواسی,یورو,اتریش
semantic-currency,کونا,کرواسی,بیرر,اتیوپی
semantic-currency,کونا,کرواسی,دینار,اردن
semantic-currency,کونا,کرواسی,درام,ارمنستان
semantic-currency,کونا,کرواسی,پزو,اروگوئه
semantic-currency,کونا,کرواسی,سوم,ازبکستان
semantic-currency,کونا,کرواسی,یورو,اسپانیا
semantic-currency,کونا,کرواسی,دلار,استرالیا
semantic-currency,کونا,کرواسی,یورو,اسلواکی
semantic-currency,کونا,کرواسی,افغانی,افغانستان
semantic-currency,کونا,کرواسی,دینار,الجزایر
semantic-currency,کونا,کرواسی,درهم,امارات
semantic-currency,کونا,کرواسی,روپیه,اندونزی
semantic-currency,کونا,کرواسی,یورو,ایتالیا
semantic-currency,کونا,کرواسی,دینار,بحرین
semantic-currency,کونا,کرواسی,رئال,برزیل
semantic-currency,کونا,کرواسی,پوند,بریتانیا
semantic-currency,کونا,کرواسی,پوند,انگلستان
semantic-currency,کونا,کرواسی,روبل,بلاروس
semantic-currency,کونا,کرواسی,یورو,بلژیک
semantic-currency,کونا,کرواسی,روپیه,پاکستان
semantic-currency,کونا,کرواسی,یورو,پرتغال
semantic-currency,کونا,کرواسی,سامانی,تاجیکستان
semantic-currency,کونا,کرواسی,بات,تایلند
semantic-currency,کونا,کرواسی,منات,ترکمنستان
semantic-currency,کونا,کرواسی,لیره,ترکیه
semantic-currency,کونا,کرواسی,دینار,تونس
semantic-currency,کونا,کرواسی,منات,آذربایجان
semantic-currency,کونا,کرواسی,یورو,ایرلند
semantic-currency,کونا,کرواسی,یوان,چین
semantic-currency,کونا,کرواسی,روبل,روسیه
semantic-currency,کونا,کرواسی,کرون,دانمارک
semantic-currency,کونا,کرواسی,لئو,رومانی
semantic-currency,کونا,کرواسی,ین,ژاپن
semantic-currency,کونا,کرواسی,دلار,سنگاپور
semantic-currency,کونا,کرواسی,فرانک,سوئیس
semantic-currency,کونا,کرواسی,کرون,سوئد
semantic-currency,کونا,کرواسی,فرانک,سنگال
semantic-currency,کونا,کرواسی,لیره,سوریه
semantic-currency,کونا,کرواسی,شیلینگ,سومالی
semantic-currency,کونا,کرواسی,پزو,شیلی
semantic-currency,کونا,کرواسی,دینار,صربستان
semantic-currency,کونا,کرواسی,دینار,عراق
semantic-currency,کونا,کرواسی,ریال,عربستان
semantic-currency,کونا,کرواسی,ریال,عمان
semantic-currency,کونا,کرواسی,سدی,غنا
semantic-currency,کونا,کرواسی,یورو,فرانسه
semantic-currency,کونا,کرواسی,یورو,فنلاند
semantic-currency,کونا,کرواسی,پزو,فیلیپین
semantic-currency,کونا,کرواسی,یورو,قبرس
semantic-currency,کونا,کرواسی,سوم,قرقیزستان
semantic-currency,کونا,کرواسی,تنگه,قزاقستان
semantic-currency,کونا,کرواسی,ریال,قطر
semantic-currency,کونا,کرواسی,دلار,کانادا
semantic-currency,کونا,کرواسی,وون,کره‌جنوبی
semantic-currency,کونا,کرواسی,وون,کره‌شمالی
semantic-currency,کونا,کرواسی,پزو,کلمبیا
semantic-currency,کونا,کرواسی,شیلینگ,کنیا
semantic-currency,کونا,کرواسی,پزو,کوبا
semantic-currency,کونا,کرواسی,دینار,کویت
semantic-currency,کونا,کرواسی,لاری,گرجستان
semantic-currency,کونا,کرواسی,لیره,لبنان
semantic-currency,کونا,کرواسی,زلوتی,لهستان
semantic-currency,کونا,کرواسی,دینار,لیبی
semantic-currency,کونا,کرواسی,رینگیت,مالزی
semantic-currency,کونا,کرواسی,درهم,مراکش
semantic-currency,کونا,کرواسی,پوند,مصر
semantic-currency,کونا,کرواسی,پزو,مکزیک
semantic-currency,کونا,کرواسی,روپیه,هند
semantic-currency,کونا,کرواسی,دونگ,ویتنام
semantic-currency,کونا,کرواسی,یورو,هلند
semantic-currency,کونا,کرواسی,ریال,یمن
semantic-currency,کونا,کرواسی,یورو,یونان
semantic-currency,پزو,کلمبیا,ریال,ایران
semantic-currency,پزو,کلمبیا,دلار,آمریکا
semantic-currency,پزو,کلمبیا,پزو,آرژانتین
semantic-currency,پزو,کلمبیا,یورو,آلمان
semantic-currency,پزو,کلمبیا,یورو,اتریش
semantic-currency,پزو,کلمبیا,بیرر,اتیوپی
semantic-currency,پزو,کلمبیا,دینار,اردن
semantic-currency,پزو,کلمبیا,درام,ارمنستان
semantic-currency,پزو,کلمبیا,پزو,اروگوئه
semantic-currency,پزو,کلمبیا,سوم,ازبکستان
semantic-currency,پزو,کلمبیا,یورو,اسپانیا
semantic-currency,پزو,کلمبیا,دلار,استرالیا
semantic-currency,پزو,کلمبیا,یورو,اسلواکی
semantic-currency,پزو,کلمبیا,افغانی,افغانستان
semantic-currency,پزو,کلمبیا,دینار,الجزایر
semantic-currency,پزو,کلمبیا,درهم,امارات
semantic-currency,پزو,کلمبیا,روپیه,اندونزی
semantic-currency,پزو,کلمبیا,یورو,ایتالیا
semantic-currency,پزو,کلمبیا,دینار,بحرین
semantic-currency,پزو,کلمبیا,رئال,برزیل
semantic-currency,پزو,کلمبیا,پوند,بریتانیا
semantic-currency,پزو,کلمبیا,پوند,انگلستان
semantic-currency,پزو,کلمبیا,روبل,بلاروس
semantic-currency,پزو,کلمبیا,یورو,بلژیک
semantic-currency,پزو,کلمبیا,روپیه,پاکستان
semantic-currency,پزو,کلمبیا,یورو,پرتغال
semantic-currency,پزو,کلمبیا,سامانی,تاجیکستان
semantic-currency,پزو,کلمبیا,بات,تایلند
semantic-currency,پزو,کلمبیا,منات,ترکمنستان
semantic-currency,پزو,کلمبیا,لیره,ترکیه
semantic-currency,پزو,کلمبیا,دینار,تونس
semantic-currency,پزو,کلمبیا,منات,آذربایجان
semantic-currency,پزو,کلمبیا,یورو,ایرلند
semantic-currency,پزو,کلمبیا,یوان,چین
semantic-currency,پزو,کلمبیا,روبل,روسیه
semantic-currency,پزو,کلمبیا,کرون,دانمارک
semantic-currency,پزو,کلمبیا,لئو,رومانی
semantic-currency,پزو,کلمبیا,ین,ژاپن
semantic-currency,پزو,کلمبیا,دلار,سنگاپور
semantic-currency,پزو,کلمبیا,فرانک,سوئیس
semantic-currency,پزو,کلمبیا,کرون,سوئد
semantic-currency,پزو,کلمبیا,فرانک,سنگال
semantic-currency,پزو,کلمبیا,لیره,سوریه
semantic-currency,پزو,کلمبیا,شیلینگ,سومالی
semantic-currency,پزو,کلمبیا,پزو,شیلی
semantic-currency,پزو,کلمبیا,دینار,صربستان
semantic-currency,پزو,کلمبیا,دینار,عراق
semantic-currency,پزو,کلمبیا,ریال,عربستان
semantic-currency,پزو,کلمبیا,ریال,عمان
semantic-currency,پزو,کلمبیا,سدی,غنا
semantic-currency,پزو,کلمبیا,یورو,فرانسه
semantic-currency,پزو,کلمبیا,یورو,فنلاند
semantic-currency,پزو,کلمبیا,پزو,فیلیپین
semantic-currency,پزو,کلمبیا,یورو,قبرس
semantic-currency,پزو,کلمبیا,سوم,قرقیزستان
semantic-currency,پزو,کلمبیا,تنگه,قزاقستان
semantic-currency,پزو,کلمبیا,ریال,قطر
semantic-currency,پزو,کلمبیا,دلار,کانادا
semantic-currency,پزو,کلمبیا,وون,کره‌جنوبی
semantic-currency,پزو,کلمبیا,وون,کره‌شمالی
semantic-currency,پزو,کلمبیا,کونا,کرواسی
semantic-currency,پزو,کلمبیا,شیلینگ,کنیا
semantic-currency,پزو,کلمبیا,پزو,کوبا
semantic-currency,پزو,کلمبیا,دینار,کویت
semantic-currency,پزو,کلمبیا,لاری,گرجستان
semantic-currency,پزو,کلمبیا,لیره,لبنان
semantic-currency,پزو,کلمبیا,زلوتی,لهستان
semantic-currency,پزو,کلمبیا,دینار,لیبی
semantic-currency,پزو,کلمبیا,رینگیت,مالزی
semantic-currency,پزو,کلمبیا,درهم,مراکش
semantic-currency,پزو,کلمبیا,پوند,مصر
semantic-currency,پزو,کلمبیا,پزو,مکزیک
semantic-currency,پزو,کلمبیا,روپیه,هند
